id,license,image_url,scientific_name,common_name,"field:diving, snorkeling, angling, shore etc",Usability,Kelp,Photo_Scale,Notes
140620820,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240731133/large.jpg,Orectolobus maculatus,Spotted Wobbegong,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
140620821,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240731166/large.jpg,Meuschenia freycineti,Sixspine Leatherjacket,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
140620830,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240731406/large.jpg,Atypichthys strigatus,Australian Mado,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
140620834,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240731486/large.jpg,Chromis hypsilepis,Onespot Puller,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
140620836,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240731525/large.jpg,Upeneichthys lineatus,Bluestriped Goatfish,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
140637640,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240766377/large.jpg,Myliobatis tenuicaudatus,Southern Eagle Ray,,Yes,Absent,Mid (0.3-1m),Seagrass
140637645,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240766443/large.jpg,Heterodontus galeatus,Crested Hornshark,,Yes,Present,Mid (0.3-1m),
140637649,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240766497/large.jpg,Goniistius vestitus,Eastern Morwong,,Yes,Absent,Mid (0.3-1m),Sand
140637652,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240766533/large.jpg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),Seagrass
140693352,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/240869816/large.jpeg,Eupetrichthys angustipes,Snakeskin Wrasse,,Yes,Absent,Close (<30cm),
140823839,CC-BY-NC,https://static.inaturalist.org/photos/241117155/large.jpeg,Achoerodus viridis,Eastern Blue Groper,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
141036293,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241502989/large.jpg,Urolophus kapalensis,Kapala Stingaree,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
141036302,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241503064/large.jpg,Gymnothorax cribroris,Sieve-patterned Moray,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
141103474,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648504/large.jpg,Anampses caeruleopunctatus,Diamond Wrasse,,Yes,Absent,Mid (0.3-1m),
141103475,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648518/large.jpg,Siphamia cephalotes,Wood's Siphonfish,,Blurry,Present,Close (<30cm),potentially present - blurry/indistinct
141103477,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648528/large.jpg,Morwong fuscus,Red Morwong,,Yes,Absent,Mid (0.3-1m),
141103681,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648767/large.jpg,Lotella rhacina,Largetooth Beardie,,Yes,Absent,Mid (0.3-1m),
141103684,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648776/large.jpg,Trachichthys australis,Southern Roughy,,Blurry,Absent,Close (<30cm),likely absent - but blurry
141103685,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648785/large.jpg,Trachurus novaezelandiae,Yellowtail Scad,,Water,,,
141103692,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241648854/large.jpg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Mid (0.3-1m),
141104588,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241650289/large.jpg,Upeneichthys lineatus,Bluestriped Goatfish,,Yes,Absent,Close (<30cm),Sand
141104591,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241650331/large.jpg,Rhabdosargus sarba,Tarwhine,,Yes,Absent,Mid (0.3-1m),
141134272,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241709440/large.jpeg,Notolabrus fucicola,Purple Wrasse,diving or snorkeling or underwater,Yes,Absent,Wide-angle (>1m),
141134285,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241709865/large.jpeg,Acanthaluteres vittiger,Toothbrush Leatherjacket,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
141134777,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241710865/large.jpg,Thalassoma amblycephalus,Indo-Pacific Bluehead Wrasse,,Yes,Absent,Close (<30cm),
141140760,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241723034/large.jpeg,Latropiscis purpurissatus,Sergeant Baker,,Yes,Absent,Mid (0.3-1m),
141145607,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241732634/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Mostly sand?
141145673,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/241732743/large.jpeg,Heterodontus portusjacksoni,Port Jackson Shark,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Mostly sand?
141500221,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/242430170/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
141503684,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/242437580/large.jpeg,Atypichthys strigatus,Australian Mado,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),mixed with sargassum
141503854,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/242437780/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
141522559,,https://static.inaturalist.org/photos/242473208/large.jpg,Notolabrus gymnogenis,Crimsonband Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
141674273,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/242764487/large.jpg,Parupeneus spilurus,Blacksaddle Goatfish,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Sand
141938235,,https://static.inaturalist.org/photos/243263344/large.jpeg,Enoplosus armatus,Old Wife,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142061415,,https://static.inaturalist.org/photos/243496199/large.jpg,Orectolobus maculatus,Spotted Wobbegong,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142102070,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243571785/large.jpeg,Heterodontus galeatus,Crested Hornshark,,Yes,Absent,Wide-angle (>1m),Sand
142102072,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243571794/large.jpeg,Hypnos monopterygius,Coffin Ray,,Yes,Absent,Mid (0.3-1m),Sand
142102087,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/243571938/large.jpeg,Cnidoglanis macrocephalus,Estuary Cobbler,,Yes,Absent,Close (<30cm),Sand
142322825,,https://static.inaturalist.org/photos/243980525/large.jpg,Mobula alfredi,Reef Manta Ray,"aircraft, drone",Above Water,,,Aerial photograph
142336040,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244002947/large.jpeg,Urolophus kapalensis,Kapala Stingaree,,Yes,Absent,Mid (0.3-1m),
142434637,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244183171/large.jpg,Acanthistius ocellatus,Eastern Wirrah,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142434648,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244183444/large.jpg,Gerres subfasciatus,Common Silverbiddy,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142800831,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244886810/large.jpeg,Atypichthys strigatus,Australian Mado,,Blurry,Present,Close (<30cm),potentially present - blurry/indistinct
142800844,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244886864/large.jpeg,Atypichthys strigatus,Australian Mado,,Yes,Present,Mid (0.3-1m),
142812618,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/244910480/large.jpeg,Goniistius vestitus,Eastern Morwong,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142965912,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245173206/large.jpg,Anampses caeruleopunctatus,Diamond Wrasse,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
142965913,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245173187/large.jpg,Heterodontus galeatus,Crested Hornshark,diving or snorkeling or underwater,Yes,Present,Wide-angle (>1m),
142965920,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245173290/large.jpg,Chrysophrys auratus,Australasian Snapper,diving or snorkeling or underwater,Blurry,,,
142968356,,https://static.inaturalist.org/photos/245176736/large.jpg,Antennarius striatus,Striate Anglerfish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
143165941,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245506078/large.jpg,Scorpis lineolata,Silver Sweep,rockpool,Land,,,
143170621,,https://static.inaturalist.org/photos/245513753/large.jpg,Canthigaster callisterna,Clown Toby,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
143251801,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245655518/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Wide-angle (>1m),
143251812,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245655540/large.jpeg,Brachaelurus waddi,Blind Shark,,Yes,Absent,Mid (0.3-1m),
143251826,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245655614/large.jpeg,Dicotylichthys punctulatus,Threebar Porcupinefish,,Yes,Absent,Mid (0.3-1m),
143251831,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245655658/large.jpeg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),
143251834,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245655904/large.jpeg,Dinolestes lewini,Longfin Pike,,Water,,,
143421397,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/245959208/large.jpeg,Scorpaena jacksoniensis,Eastern Red Scorpionfish,,Yes,Absent,Mid (0.3-1m),
143487207,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246086087/large.jpeg,Austrolabrus maculatus,Blackspotted Wrasse,,Yes,Absent,Mid (0.3-1m),
143526963,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246159023/large.jpeg,Acanthopagrus australis,Yellowfin Bream,,Yes,Absent,Mid (0.3-1m),
143543851,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246190536/large.jpeg,Dicotylichthys punctulatus,Threebar Porcupinefish,,Blurry,,,
143553052,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246207565/large.jpeg,Acanthistius ocellatus,Eastern Wirrah,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
143553053,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246207584/large.jpeg,Parma microlepis,White-ear,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
143553055,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246207654/large.jpeg,Enoplosus armatus,Old Wife,diving or snorkeling or underwater,Blurry,,,
143553059,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246207684/large.jpeg,Orectolobus ornatus,Ornate Wobbegong,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
143715415,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246521196/large.jpeg,Achoerodus viridis,Eastern Blue Groper,,Yes,Absent,Mid (0.3-1m),
143715474,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/246521227/large.jpeg,Upeneichthys lineatus,Bluestriped Goatfish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
143850017,,https://static.inaturalist.org/photos/246775614/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,,Land,,,
144012793,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247085112/large.jpeg,Orectolobus ornatus,Ornate Wobbegong,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
144035906,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247130845/large.jpeg,Trygonoptera testacea,Common Stingaree,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Seagrass
144126437,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247306695/large.jpeg,Orectolobus ornatus,Ornate Wobbegong,,Yes,Absent,Mid (0.3-1m),Seagrass
144128398,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247310593/large.jpeg,Brachaluteres jacksonianus,Southern Pygmy Leatherjacket,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
144193016,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247432881/large.jpeg,Spiniraja whitleyi,Melbourne Skate,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Sand
144193947,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247433849/large.jpeg,Acanthaluteres vittiger,Toothbrush Leatherjacket,diving or snorkeling or underwater,Yes,Absent,Wide-angle (>1m),Crapweed
144193955,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247433972/large.jpeg,Caesioperca rasor,Barber Perch,diving or snorkeling or underwater,Yes,Present,Wide-angle (>1m),Likely Kelp - partial
144262878,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247564773/large.jpeg,Scorpaena jacksoniensis,Eastern Red Scorpionfish,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Mainly sand
144274944,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247588192/large.jpg,Siphamia cephalotes,Wood's Siphonfish,,Yes,Present,Close (<30cm),
144339454,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247710655/large.jpeg,Acanthopagrus australis,Yellowfin Bream,,Yes,Absent,Wide-angle (>1m),
144339465,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247710737/large.jpeg,Brachaelurus waddi,Blind Shark,,Yes,Absent,Mid (0.3-1m),
144339468,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247710784/large.jpeg,Anoplocapros inermis,Eastern Smooth Boxfish,,Yes,Absent,Mid (0.3-1m),
144339475,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247710831/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,,Blurry,Absent,Wide-angle (>1m),Partly blurry - may be present but unclear
144340809,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247713570/large.jpg,Mecaenichthys immaculatus,Immaculate Damsel,,Blurry,,,
144340814,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247713595/large.jpg,Scorpis lineolata,Silver Sweep,,Blurry,,,
144340817,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247713626/large.jpg,Diagramma pictum,Painted Sweetlips,,Blurry,Absent,Close (<30cm),blurry but distinct background
144342229,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247715828/large.jpg,Girella elevata,Rock Blackfish,,Blurry,,,
144342232,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247715845/large.jpg,Austrolabrus maculatus,Blackspotted Wrasse,,Blurry,Absent,Close (<30cm),blurry but distinct background
144349418,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247729271/large.jpg,Dinolestes lewini,Longfin Pike,,Blurry,,,
144352348,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247735521/large.jpg,Pseudolabrus guentheri,Gunther's Wrasse,,Yes,Absent,Close (<30cm),
144352349,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247735524/large.jpg,Thalassoma lunare,Moon Wrasse,,Blurry,Absent,Close (<30cm),blurry but distinct background
144408403,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247840545/large.jpeg,Latropiscis purpurissatus,Sergeant Baker,,Yes,Absent,Mid (0.3-1m),Mostly sand?
144462986,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/247944800/large.jpg,Marilyna pleurosticta,Banded Toadfish,,Above Water,,,out of water/blurry but distinct background
144575768,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248164469/large.jpg,Nemadactylus douglasii,Grey Morwong,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
144575774,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248164581/large.jpg,Meuschenia freycineti,Sixspine Leatherjacket,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
144577051,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248166995/large.jpg,Scorpaena jacksoniensis,Eastern Red Scorpionfish,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
144664819,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/248339457/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,,Yes,Present,Mid (0.3-1m),
144664831,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/248339951/large.jpeg,Parapercis ramsayi,Spotted Grubfish,,Yes,Absent,Mid (0.3-1m),Mostly sand?
144665020,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/248340648/large.jpeg,Eupetrichthys angustipes,Snakeskin Wrasse,,Yes,Absent,Close (<30cm),
144722103,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248453829/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,,Blurry,Present,Mid (0.3-1m),partly blurry - but kelp can be distinguised
144766266,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248537260/large.jpg,Pseudorhombus jenynsii,Smalltooth Flounder,,Yes,Absent,Mid (0.3-1m),Sand
144766278,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248537347/large.jpg,Photolateralis moretoniensis,,,Blurry,,,
144776227,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248557620/large.jpg,Goniistius vestitus,Eastern Morwong,,Yes,Absent,Close (<30cm),
144776228,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248557630/large.jpg,Microcanthus joyceae,East-Australian Stripey,,Yes,Absent,Close (<30cm),Something kelp like - possibly wrack
144776231,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248557645/large.jpg,Ambassis jacksoniensis,Port Jackson Glassfish,,Yes,Absent,Close (<30cm),Sand
144782013,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248751458/large.jpg,Chironemus marmoratus,Eastern Kelpfish,angling,Land,,,
144829617,CC-BY-NC,https://static.inaturalist.org/photos/248661748/large.jpeg,Pseudocaranx georgianus,Silver Trevally,,Yes,Absent,Wide-angle (>1m),crayweed
144903639,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248808859/large.jpg,Batrachomoeus dubius,Eastern Frogfish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
144904142,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249071869/large.jpeg,Platycephalus caeruleopunctatus,Bluespotted Flathead,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),Sand
144904180,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248810219/large.jpeg,Mecaenichthys immaculatus,Immaculate Damsel,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
144907688,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248816949/large.jpeg,Meuschenia trachylepis,Yellowfin Leatherjacket,,Blurry,,,
144907861,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248817246/large.jpeg,Meuschenia trachylepis,Yellowfin Leatherjacket,,Yes,Absent,Mid (0.3-1m),
144955225,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248906659/large.jpeg,Girella tricuspidata,Luderick,,Yes,Present,Wide-angle (>1m),
144960652,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248917254/large.jpg,Bathytoshia brevicaudata,Smooth Stingray,diving or snorkeling or underwater,Blurry,Absent,Wide-angle (>1m),"partially blurry, possibly present - indistinct"
144960917,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/248917790/large.jpg,Acanthurus dussumieri,Pencil Surgeonfish,diving or snorkeling or underwater,Blurry,Present,Mid (0.3-1m),blurry but distinct background
144977439,,https://static.inaturalist.org/photos/248950297/large.jpeg,Sphyraena obtusata,Striped Barracuda,,Land,,,
145082379,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249153616/large.jpeg,Scorpis lineolata,Silver Sweep,,Yes,Present,Close (<30cm),
145097071,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/249181318/large.jpeg,Microcanthus joyceae,East-Australian Stripey,diving or snorkeling or underwater,Yes,Absent,Mid (0.3-1m),
145099131,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249183674/large.jpg,Eupetrichthys angustipes,Snakeskin Wrasse,,Yes,Absent,Mid (0.3-1m),
145099148,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249183881/large.jpg,Scorpis lineolata,Silver Sweep,,Blurry,Absent,Mid (0.3-1m),"Sargassum, blurry by distinct"
145099151,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249183963/large.jpg,Morwong fuscus,Red Morwong,,Yes,Absent,Mid (0.3-1m),crayweed
145154010,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249294706/large.jpeg,Pomacentrus coelestis,Neon Damselfish,,Yes,Absent,Mid (0.3-1m),
145154095,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249294916/large.jpeg,Parma unifasciata,Girdled Scalyfin,,Yes,Absent,Mid (0.3-1m),
145155393,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249298041/large.jpeg,Scyris indica,Diamond Trevally,angling,Land,,,
145156215,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249299311/large.jpeg,Chromis atripectoralis,Blackaxil Puller,,Blurry,Absent,Wide-angle (>1m),blurry but distinct background
145160177,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249303293/large.jpeg,Enoplosus armatus,Old Wife,shore or boat,Above Water,,,out of water
145163731,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249313918/large.jpg,Epinephelus lanceolatus,Queensland Groper,diving or snorkeling or underwater,Blurry,Absent,Wide-angle (>1m),blurry but distinct background
145170391,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249781430/large.jpg,Torquigener pleurogramma,Weeping Toadfish,angling,Land,,,
145173834,CC-BY-NC,https://static.inaturalist.org/photos/249333331/large.jpeg,Sphyraena obtusata,Striped Barracuda,,Yes,Absent,Wide-angle (>1m),crayweed
145175311,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249336227/large.jpeg,Trygonoptera testacea,Common Stingaree,,Yes,Absent,Mid (0.3-1m),
145236952,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249449978/large.jpeg,Chelmonops truncatus,Eastern Talma,,Yes,Absent,Mid (0.3-1m),Mostly sand?
145253598,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249482861/large.jpeg,Ophthalmolepis lineolata,Southern Maori Wrasse,,Yes,Absent,Mid (0.3-1m),Mostly sand?
145257852,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249491059/large.jpg,Pseudocaranx georgianus,Silver Trevally,,Dark,,,
145257854,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249491067/large.jpg,Pseudocaranx georgianus,Silver Trevally,,Yes,Absent,Close (<30cm),Sand
145259149,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249492291/large.jpeg,Notolabrus gymnogenis,Crimsonband Wrasse,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
145300600,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249572030/large.jpg,Ambiserrula jugosa,Mud Flathead,,Yes,Absent,Mid (0.3-1m),Sand
145307151,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249584951/large.jpeg,Callionymus calcaratus,Stink-fish,,Yes,Absent,Close (<30cm),Sand
145311239,,https://static.inaturalist.org/photos/249593552/large.jpg,Dicotylichthys punctulatus,Threebar Porcupinefish,diving or snorkeling or underwater,Yes,Present,Mid (0.3-1m),
145312322,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249595427/large.jpg,Chelidonichthys kumu,Red Gurnard,,Yes,Absent,Mid (0.3-1m),Sand
145312325,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249595444/large.jpg,Anoplocapros inermis,Eastern Smooth Boxfish,,Blurry,Absent,Close (<30cm),Sand
145312327,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249595451/large.jpg,Pempheris compressa,Smallscale Bullseye,,Blurry,Absent,Close (<30cm),Sand
145315334,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249600672/large.jpg,Filicampus tigris,Tiger Pipefish,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),Sand
145315355,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249600837/large.jpg,Ostracion cubicum,Yellow Boxfish,diving or snorkeling or underwater,Dark,,,
145328171,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249626783/large.jpg,Optivus agastos,Violet Roughy,,Yes,Absent,Close (<30cm),
145328533,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249627473/large.jpeg,Favonigobius lentiginosus,Eastern Longfin Goby,,Yes,Absent,Close (<30cm),Sand
145329321,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249628971/large.jpeg,Hippocampus whitei,White's Seahorse,,Yes,Absent,Close (<30cm),
145391855,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249723543/large.jpeg,Hypoplectrodes maccullochi,Halfbanded Seaperch,,Yes,Absent,Close (<30cm),
145393111,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249726273/large.jpeg,Upeneichthys lineatus,Bluestriped Goatfish,,Yes,Absent,Close (<30cm),
145401221,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249742735/large.jpeg,Enoplosus armatus,Old Wife,,Yes,Absent,Close (<30cm),Sand
145402331,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/249745006/large.jpg,Gymnothorax thyrsoideus,White-eyed Moray,diving or snorkeling or underwater,Yes,Absent,Close (<30cm),
